ID do canal,URL do canal,Título do canal
UCuE6iwZKgGz8s6kznBRI9LQ,http://www.youtube.com/channel/UCuE6iwZKgGz8s6kznBRI9LQ,Developers Digest
UCuFFtHWoLl5fauMMD5Ww2jA,http://www.youtube.com/channel/UCuFFtHWoLl5fauMMD5Ww2jA,CBC News
UCuG2KzrIMe3qoNcuDVpwnXw,http://www.youtube.com/channel/UCuG2KzrIMe3qoNcuDVpwnXw,Jesse Michels
UCuHO8EzUJYx7vcD8G6S-MAA,http://www.youtube.com/channel/UCuHO8EzUJYx7vcD8G6S-MAA,Alex Followell | AI Automation
UCuKVsDS3oVzTuNjnQ79pEEg,http://www.youtube.com/channel/UCuKVsDS3oVzTuNjnQ79pEEg,Edmund Yong
UCuL-5ytBmu6KG0BwjSFaD0g,http://www.youtube.com/channel/UCuL-5ytBmu6KG0BwjSFaD0g,NOT ANOTHER COOKING SHOW
UCuLGmD72gJDBwmLw06X58SA,http://www.youtube.com/channel/UCuLGmD72gJDBwmLw06X58SA,The Berkman Klein Center for Internet & Society
UCuLdzTvq8_QQ9ayD0p8Bi_g,http://www.youtube.com/channel/UCuLdzTvq8_QQ9ayD0p8Bi_g,BackpackingSimon
UCuNhD0AbHx7bwVtJqsQ3-FA,http://www.youtube.com/channel/UCuNhD0AbHx7bwVtJqsQ3-FA,XTN
UCuOcsxJgQRXYWF-XliNBJIQ,http://www.youtube.com/channel/UCuOcsxJgQRXYWF-XliNBJIQ,Lygia Pereira - Psicologia e Autismo Feminino
UCu_a6PAzp30Bn2mM-Ll09LA,http://www.youtube.com/channel/UCu_a6PAzp30Bn2mM-Ll09LA,RECORD
UCuasRuWliU48RwnKXf9GesA,http://www.youtube.com/channel/UCuasRuWliU48RwnKXf9GesA,Elegant Themes
UCueSfCTdmODJ4nvEdUnibpQ,http://www.youtube.com/channel/UCueSfCTdmODJ4nvEdUnibpQ,Bradock Show
UCueYbWdMJ-u7xb7gKE2B2Qw,http://www.youtube.com/channel/UCueYbWdMJ-u7xb7gKE2B2Qw,Ruben Lenten
UCugS0jD5IAdoqzjaNYzns7w,http://www.youtube.com/channel/UCugS0jD5IAdoqzjaNYzns7w,The Logan Bartlett Show
UCugcMvBKL2diRs87esCjsRw,http://www.youtube.com/channel/UCugcMvBKL2diRs87esCjsRw,The Financial Review
UCui4jxDaMb53Gdh-AZUTPAg,http://www.youtube.com/channel/UCui4jxDaMb53Gdh-AZUTPAg,Liam Ottley
UCuiLR4p6wQ3xLEm15pEn1Xw,http://www.youtube.com/channel/UCuiLR4p6wQ3xLEm15pEn1Xw,Record News
UCukr20DPEICYc6nRLGvf9Bg,http://www.youtube.com/channel/UCukr20DPEICYc6nRLGvf9Bg,Gabi After Hours
UCuoCqAR9yuRMTSA8obY2gdw,http://www.youtube.com/channel/UCuoCqAR9yuRMTSA8obY2gdw,Primal Kitchen
UCusD6cPVuc9F9m3L50jCNiA,http://www.youtube.com/channel/UCusD6cPVuc9F9m3L50jCNiA,Nka Vids Skateboarding
UCv8h0PwLXjZCSskzf7zOjqQ,http://www.youtube.com/channel/UCv8h0PwLXjZCSskzf7zOjqQ,"Fernando Miranda - Marketing, Vendas & Growth"
UCvBGFeXbBrq3W9_0oNLJREQ,http://www.youtube.com/channel/UCvBGFeXbBrq3W9_0oNLJREQ,Design Champs
UCvC6orAapK1PAj9k84mVohA,http://www.youtube.com/channel/UCvC6orAapK1PAj9k84mVohA,Sailing Miss Lone Star
UCvIIb5YF8sUnm1D62jCvVVw,http://www.youtube.com/channel/UCvIIb5YF8sUnm1D62jCvVVw,Adrian Barker
UCvJJ_dzjViJCoLf5uKUTwoA,http://www.youtube.com/channel/UCvJJ_dzjViJCoLf5uKUTwoA,CNBC
UCvK4bOhULCpmLabd2pDMtnA,http://www.youtube.com/channel/UCvK4bOhULCpmLabd2pDMtnA,Yes Theory
UCvLc83k5o11EIF1lEo0VmuQ,http://www.youtube.com/channel/UCvLc83k5o11EIF1lEo0VmuQ,Sailing SV Delos
UCvM-dfL0cepf3kLAL0Iudmw,http://www.youtube.com/channel/UCvM-dfL0cepf3kLAL0Iudmw,Mar e Montanha
UCvM5YYWwfLwpcQgbRr68JLQ,http://www.youtube.com/channel/UCvM5YYWwfLwpcQgbRr68JLQ,Adrian Twarog
UCvNQuM8oPy-oO-5RZ80vf8Q,http://www.youtube.com/channel/UCvNQuM8oPy-oO-5RZ80vf8Q,Renato Asse - Sem Codar
UCvPBwFtlth679NMXM2jsxlg,http://www.youtube.com/channel/UCvPBwFtlth679NMXM2jsxlg,NeoScribe
UCvPXiKxH-eH9xq-80vpgmKQ,http://www.youtube.com/channel/UCvPXiKxH-eH9xq-80vpgmKQ,Epic History
UCvQECJukTDE2i6aCoMnS-Vg,http://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Big Think
UCvSXMi2LebwJEM1s4bz5IBA,http://www.youtube.com/channel/UCvSXMi2LebwJEM1s4bz5IBA,New Money
UCv_fUHkX1rrXosOdTzruInw,http://www.youtube.com/channel/UCv_fUHkX1rrXosOdTzruInw,Howie Mandel Does Stuff
UCva0p8ISuw23v_1CXufJsQw,http://www.youtube.com/channel/UCva0p8ISuw23v_1CXufJsQw,DashewOffshore
UCvdwhh_fDyWccR42-rReZLw,http://www.youtube.com/channel/UCvdwhh_fDyWccR42-rReZLw,CNN Brasil
UCviSxznmY5IEfiV9u82Vb7A,http://www.youtube.com/channel/UCviSxznmY5IEfiV9u82Vb7A,Nyjah Huston
UCvlG8mqUmYe9z84G6mqQ_oA,http://www.youtube.com/channel/UCvlG8mqUmYe9z84G6mqQ_oA,Boa Sorte Viajante - Matheus Boa Sorte
UCvyV_dtO-SMFVadt151ekBw,http://www.youtube.com/channel/UCvyV_dtO-SMFVadt151ekBw,Osayk Plataforma de Gestão Contábil
UCvziXdVCN7PMdFZEFZ6aEqQ,http://www.youtube.com/channel/UCvziXdVCN7PMdFZEFZ6aEqQ,SLICE
UCw2R8kz3aotYtV9utqf0uaw,http://www.youtube.com/channel/UCw2R8kz3aotYtV9utqf0uaw,DesignerUp
UCw2f3ydKkjtorxqt4bBpNvw,http://www.youtube.com/channel/UCw2f3ydKkjtorxqt4bBpNvw,Smart Video Tactics
UCw7FkXsC00lH2v2yB5LQoYA,http://www.youtube.com/channel/UCw7FkXsC00lH2v2yB5LQoYA,jackfrags
UCwGLc9zirMhigiLCeIwWuqQ,http://www.youtube.com/channel/UCwGLc9zirMhigiLCeIwWuqQ,Yachting World
UCwI-JbGNsojunnHbFAc0M4Q,http://www.youtube.com/channel/UCwI-JbGNsojunnHbFAc0M4Q,ARTE
UCwM4g999Q94nkJr4gC881AA,http://www.youtube.com/channel/UCwM4g999Q94nkJr4gC881AA,Israel com a Aline
UCwS50UZMF4o8KrLq3e2JATw,http://www.youtube.com/channel/UCwS50UZMF4o8KrLq3e2JATw,TDT.V.
UCwVBc3YzxbJjTJVrlL77MrQ,http://www.youtube.com/channel/UCwVBc3YzxbJjTJVrlL77MrQ,Sailing Zingaro
UCwZwvDC6f0WhcVTG-3aBUTQ,http://www.youtube.com/channel/UCwZwvDC6f0WhcVTG-3aBUTQ,Market Makers
UCwaUCxxMnqcRvNdF_UyhITQ,http://www.youtube.com/channel/UCwaUCxxMnqcRvNdF_UyhITQ,Sir-Ernst
UCwdIj97sc4P4Qp8b2_Nv7oA,http://www.youtube.com/channel/UCwdIj97sc4P4Qp8b2_Nv7oA,Anthony
UCwhpP_sNaMlUUd3MgD9Hgug,http://www.youtube.com/channel/UCwhpP_sNaMlUUd3MgD9Hgug,SAWLORS - Sailing Around the World
UCwvXnrOCRlhokHlJwohf2OA,http://www.youtube.com/channel/UCwvXnrOCRlhokHlJwohf2OA,The AI Automators
UCx7ki_a6KpcvwQLBTz-zquA,http://www.youtube.com/channel/UCx7ki_a6KpcvwQLBTz-zquA,Stock Pickers
UCx88hWQrq8fWZnpsiZZBqnA,http://www.youtube.com/channel/UCx88hWQrq8fWZnpsiZZBqnA,Our History
UCx8LIRh6VuPamPrqYDNF2QQ,http://www.youtube.com/channel/UCx8LIRh6VuPamPrqYDNF2QQ,RT Documentary
UCxAS_aK7sS2x_bqnlJHDSHw,http://www.youtube.com/channel/UCxAS_aK7sS2x_bqnlJHDSHw,America's Test Kitchen
UCxCEPmI_m3qRaKhdrbLtGQQ,http://www.youtube.com/channel/UCxCEPmI_m3qRaKhdrbLtGQQ,Josje Leyten
UCxCrE1KfMojkmhPeYSZakmA,http://www.youtube.com/channel/UCxCrE1KfMojkmhPeYSZakmA,Psicologia Financeira
UCxFlfzg_GdDwUdmrDhWwDnw,http://www.youtube.com/channel/UCxFlfzg_GdDwUdmrDhWwDnw,Rob Correa
UCxIJaCMEptJjxmmQgGFsnCg,http://www.youtube.com/channel/UCxIJaCMEptJjxmmQgGFsnCg,YC Root Access
UCxJ1WdVTzrZYZRGWWriyOgQ,http://www.youtube.com/channel/UCxJ1WdVTzrZYZRGWWriyOgQ,Huckberry
UCxQk_Gkqj2H_AOha4JOMEdA,http://www.youtube.com/channel/UCxQk_Gkqj2H_AOha4JOMEdA,Yoyo Education
UCxUTEpeNode7XWJ01soHBag,http://www.youtube.com/channel/UCxUTEpeNode7XWJ01soHBag,Leonardo Papini
UCxUUCtu0L6t6NHLKnbYyURw,http://www.youtube.com/channel/UCxUUCtu0L6t6NHLKnbYyURw,KAVINSKY
UCxVxcTULO9cFU6SB9qVaisQ,http://www.youtube.com/channel/UCxVxcTULO9cFU6SB9qVaisQ,Jack Roberts
UCxX0WTIWuv5G5IokGxNwwZA,http://www.youtube.com/channel/UCxX0WTIWuv5G5IokGxNwwZA,Hitomi Mochizuki
UCxXL5491Db9U8Rhfs-2LVFg,http://www.youtube.com/channel/UCxXL5491Db9U8Rhfs-2LVFg,Asimov Academy
UCxYzKx33YepwI4j7uanu6XA,http://www.youtube.com/channel/UCxYzKx33YepwI4j7uanu6XA,Leo Becker
UCx_8ri2rYergbu_06VNSPlw,http://www.youtube.com/channel/UCx_8ri2rYergbu_06VNSPlw,The Behavior Panel
UCxcDCeShqZWIUQuEo2iJSVA,http://www.youtube.com/channel/UCxcDCeShqZWIUQuEo2iJSVA,AchismosTV
UCxeuf9Ajicr5KRcKYytXAug,http://www.youtube.com/channel/UCxeuf9Ajicr5KRcKYytXAug,AI Tinkerers
UCxjcsYQohOlWbq649oKoF8A,http://www.youtube.com/channel/UCxjcsYQohOlWbq649oKoF8A,Women & the Wind
UCxm0tptjIc76-i26EKQ9NpA,http://www.youtube.com/channel/UCxm0tptjIc76-i26EKQ9NpA,InfoMoney
UCxmJ7x6axSeR6upRN99dnMw,http://www.youtube.com/channel/UCxmJ7x6axSeR6upRN99dnMw,Maggie McCormack
UCxoI6TObHYXoeLF5kuyIwug,http://www.youtube.com/channel/UCxoI6TObHYXoeLF5kuyIwug,MIKE DEAN
UCxsCdyjNXvh-ZYHF0NvJV7A,http://www.youtube.com/channel/UCxsCdyjNXvh-ZYHF0NvJV7A,Entre Pra Morar
UCxzcBfvmeLmUNjlyM7FMgFg,http://www.youtube.com/channel/UCxzcBfvmeLmUNjlyM7FMgFg,Larry King
UCy1F-f3Wbw6Y3vBSomMK5Zg,http://www.youtube.com/channel/UCy1F-f3Wbw6Y3vBSomMK5Zg,Our Kite Life
UCy30CchU_Tth6HhOwYznXpg,http://www.youtube.com/channel/UCy30CchU_Tth6HhOwYznXpg,Choose Your Boat
UCy71Sv5TVBbn5BYETRQV22Q,http://www.youtube.com/channel/UCy71Sv5TVBbn5BYETRQV22Q,Robin Ebers
UCy7eWrdNFG9yQob9zHCz5mQ,http://www.youtube.com/channel/UCy7eWrdNFG9yQob9zHCz5mQ,Liam Evans
UCyEA3vUnlpg0xzkECEq1rOA,http://www.youtube.com/channel/UCyEA3vUnlpg0xzkECEq1rOA,My Name Is Andong
UCyEd6QBSgat5kkC6svyjudA,http://www.youtube.com/channel/UCyEd6QBSgat5kkC6svyjudA,Mark Wiens
UCyGi3eCuxko37WB6uUr7LjA,http://www.youtube.com/channel/UCyGi3eCuxko37WB6uUr7LjA,Call Her Daddy
UCyKs4L4EULCfySbTybA9bAg,http://www.youtube.com/channel/UCyKs4L4EULCfySbTybA9bAg,Music Brokers
UCyaN6mg5u8Cjy2ZI4ikWaug,http://www.youtube.com/channel/UCyaN6mg5u8Cjy2ZI4ikWaug,My First Million
UCybBViio_TH_uiFFDJuz5tg,http://www.youtube.com/channel/UCybBViio_TH_uiFFDJuz5tg,Einzelgänger
UCyiSdQY-Nm8yEPorC6u_VpQ,http://www.youtube.com/channel/UCyiSdQY-Nm8yEPorC6u_VpQ,Clicks Geek
UCysc2O8eI6dFvFHvq6hwLMg,http://www.youtube.com/channel/UCysc2O8eI6dFvFHvq6hwLMg,LearnWire
UCytOqtKYpACcWMD14UjhSeQ,http://www.youtube.com/channel/UCytOqtKYpACcWMD14UjhSeQ,Income School
UCyuJ7UCj99gsAStjVLh3-bw,http://www.youtube.com/channel/UCyuJ7UCj99gsAStjVLh3-bw,Hook
UCyukUh-uOQJE6YqedFTkQlw,http://www.youtube.com/channel/UCyukUh-uOQJE6YqedFTkQlw,Boulangerie Pas à pas
UCyyC9-3IqkScHi8dGQzuDEw,http://www.youtube.com/channel/UCyyC9-3IqkScHi8dGQzuDEw,Anima Podcast
UCz8QaiQxApLq8sLNcszYyJw,http://www.youtube.com/channel/UCz8QaiQxApLq8sLNcszYyJw,Firstpost
UCzAjvcycZESDlJ_DNqWwxDw,http://www.youtube.com/channel/UCzAjvcycZESDlJ_DNqWwxDw,Container build group
UCzH5n3Ih5kgQoiDAQt2FwLw,http://www.youtube.com/channel/UCzH5n3Ih5kgQoiDAQt2FwLw,LifebyMikeG
UCzJzKY72rPow-R08yxKve8w,http://www.youtube.com/channel/UCzJzKY72rPow-R08yxKve8w,Sailing The Far Side
UCzOGJclZQvPVgYZIwERsf5g,http://www.youtube.com/channel/UCzOGJclZQvPVgYZIwERsf5g,Bóson Treinamentos
UCzOn1p6wYS_suoHtvrnkSLw,http://www.youtube.com/channel/UCzOn1p6wYS_suoHtvrnkSLw,Diego Sainz AI
UCzPVX_DxgijeHjQlNUFD6jA,http://www.youtube.com/channel/UCzPVX_DxgijeHjQlNUFD6jA,Agência Let's GO UP
UCzQ2FFVe7m8yIgzXMZtlSjg,http://www.youtube.com/channel/UCzQ2FFVe7m8yIgzXMZtlSjg,Steve Eisman
UCzQUP1qoWDoEbmsQxvdjxgQ,http://www.youtube.com/channel/UCzQUP1qoWDoEbmsQxvdjxgQ,PowerfulJRE
UCzSjRtWFfQbr7rVYKqJTO7A,http://www.youtube.com/channel/UCzSjRtWFfQbr7rVYKqJTO7A,James William
UCzWQYUVCpZqtN93H8RR44Qw,http://www.youtube.com/channel/UCzWQYUVCpZqtN93H8RR44Qw,Seeker
UCzWnSedVeqUyze_R6M5BqwA,http://www.youtube.com/channel/UCzWnSedVeqUyze_R6M5BqwA,Core Memory 
UCzWwWbbKHg4aodl0S35R6XA,http://www.youtube.com/channel/UCzWwWbbKHg4aodl0S35R6XA,Hoover Institution
UCzcQOTuXYGuCvTekySb_CeQ,http://www.youtube.com/channel/UCzcQOTuXYGuCvTekySb_CeQ,Surfers of Bali
UCzestFrXpwSGCfcbO2pObwQ,http://www.youtube.com/channel/UCzestFrXpwSGCfcbO2pObwQ,Cuberto Design
UCzjPwFPxtpZTJ1dq7cAkb3g,http://www.youtube.com/channel/UCzjPwFPxtpZTJ1dq7cAkb3g,Is Genesis History?
UCznKvWYiigEEjFIMlwwppnQ,http://www.youtube.com/channel/UCznKvWYiigEEjFIMlwwppnQ,#NoCode Advantage
UCzz4CoEgSgWNs9ZAvRMhW2A,http://www.youtube.com/channel/UCzz4CoEgSgWNs9ZAvRMhW2A,Everything Electric CARS





